subID,no_interior,no_variance,nlslist_converged,a,b,d
819,TRUE,FALSE,TRUE,0.945451731,1.229138335,0.969479295
820,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
821,TRUE,FALSE,TRUE,0.945451731,0.983020534,0.995714423
822,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
823,FALSE,FALSE,TRUE,0.945451731,0.92437951,1.003194829
824,TRUE,FALSE,FALSE,0.945451731,1.04959756,0.985730227
825,TRUE,FALSE,TRUE,0.945451731,0.967800083,0.979301867
826,FALSE,FALSE,TRUE,0.945451731,0.912707402,0.993525052
827,FALSE,FALSE,TRUE,0.945451731,0.71518759,0.938978353
828,FALSE,FALSE,TRUE,0.945451731,0.981539709,1.003728534
829,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
830,FALSE,FALSE,FALSE,0.945451731,0.764708918,0.940167698
831,TRUE,FALSE,FALSE,0.945451731,0.989294454,0.982372171
832,FALSE,FALSE,TRUE,0.945451731,0.857775249,1.005589509
833,FALSE,FALSE,TRUE,0.945451731,0.998117451,0.985085098
834,FALSE,FALSE,TRUE,0.945451731,0.913337315,0.989566613
835,FALSE,FALSE,TRUE,0.945451731,0.91702349,0.983149031
836,FALSE,FALSE,TRUE,0.945451731,1.00692568,0.997277265
837,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
838,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
839,FALSE,FALSE,TRUE,0.945451731,1.012665679,0.996548336
840,TRUE,FALSE,FALSE,0.945451731,0.829817311,0.998767282
841,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
842,FALSE,FALSE,TRUE,0.945451731,1.015651525,0.985629026
843,FALSE,FALSE,TRUE,0.945451731,0.711910186,0.938683776
844,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
845,FALSE,FALSE,TRUE,0.945451731,0.943454476,1.001073765
846,FALSE,FALSE,TRUE,0.945451731,0.794764388,0.992162315
847,FALSE,FALSE,TRUE,0.945451731,1.06571826,1.004924004
848,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
849,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
850,FALSE,FALSE,TRUE,0.945451731,0.973747303,0.978799742
851,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
852,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
853,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
854,FALSE,FALSE,TRUE,0.945451731,0.983054334,0.989896688
855,TRUE,FALSE,TRUE,0.945451731,0.881412625,0.988624342
856,TRUE,FALSE,TRUE,0.945451731,1.000288342,0.99305945
857,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
858,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
859,FALSE,FALSE,TRUE,0.945451731,0.96392421,0.974861509
860,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
861,FALSE,FALSE,TRUE,0.945451731,0.975100591,0.996878019
862,FALSE,FALSE,TRUE,0.945451731,1.024643696,1.010380652
863,FALSE,FALSE,TRUE,0.945451731,0.990830753,0.999268784
864,FALSE,FALSE,TRUE,0.945451731,0.950067947,0.982866707
865,TRUE,FALSE,TRUE,0.945451731,0.881536634,0.979599599
866,FALSE,FALSE,TRUE,0.945451731,1.01433867,0.995692532
867,TRUE,FALSE,TRUE,0.945451731,0.984677195,0.989024975
868,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
869,TRUE,FALSE,FALSE,0.945451731,0.972673673,0.985295596
870,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
871,FALSE,FALSE,TRUE,0.945451731,0.931377997,0.983446338
872,FALSE,FALSE,TRUE,0.945451731,1.00149325,1.00164469
873,FALSE,FALSE,TRUE,0.945451731,0.890460765,0.996777859
874,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
875,TRUE,FALSE,FALSE,0.945451731,0.922947235,0.994451581
876,TRUE,TRUE,FALSE,0.945451731,0.710622292,0.938631565
877,FALSE,FALSE,TRUE,0.945451731,1.061877526,0.99523023
878,TRUE,TRUE,FALSE,0.945451731,0.998256962,1.000184734
879,FALSE,FALSE,TRUE,0.945451731,0.792326524,0.999566143
880,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
881,FALSE,FALSE,TRUE,0.945451731,0.972209773,0.984603348
882,TRUE,FALSE,FALSE,0.945451731,1.031357883,0.995301886
883,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
884,TRUE,FALSE,TRUE,0.945451731,0.747973675,0.94144957
885,TRUE,FALSE,FALSE,0.945451731,0.996096757,0.974237157
886,FALSE,FALSE,TRUE,0.945451731,0.966862511,0.981787662
887,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
888,TRUE,FALSE,TRUE,0.945451731,1.050269075,0.992639768
889,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
890,FALSE,FALSE,TRUE,0.945451731,1.08294401,0.988205539
891,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
892,FALSE,FALSE,FALSE,0.945451731,1.012288445,0.984514831
893,TRUE,FALSE,TRUE,0.945451731,0.700407852,0.946019681
894,FALSE,FALSE,TRUE,0.945451731,0.941521736,0.984839871
895,TRUE,FALSE,FALSE,0.945451731,0.798138632,0.988891224
896,TRUE,FALSE,TRUE,0.945451731,0.905380522,0.990166355
897,TRUE,FALSE,TRUE,0.945451731,0.983009127,0.995744288
898,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
899,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
900,FALSE,FALSE,TRUE,0.945451731,1.000635588,0.998524451
901,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
902,FALSE,FALSE,TRUE,0.945451731,0.979178566,0.998067431
903,TRUE,FALSE,TRUE,0.945451731,0.868295115,0.972448452
904,TRUE,TRUE,FALSE,0.945451731,1.016451185,0.99936151
905,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
906,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
907,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
908,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
909,TRUE,FALSE,FALSE,0.945451731,0.975377379,0.996936288
910,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
911,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
912,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
913,FALSE,FALSE,TRUE,0.945451731,0.9407431,0.98683364
914,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
915,FALSE,FALSE,TRUE,0.945451731,0.7173175,0.944587038
916,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
917,TRUE,FALSE,FALSE,0.945451731,0.917423933,0.961189231
918,TRUE,FALSE,TRUE,0.945451731,1.131869197,0.993360261
919,FALSE,FALSE,FALSE,0.945451731,0.998789277,0.999251333
920,TRUE,FALSE,TRUE,0.945451731,0.983009127,0.995744288
921,TRUE,FALSE,FALSE,0.945451731,0.838230486,0.989604641
922,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
923,TRUE,TRUE,FALSE,0.945451731,0.710622292,0.938631565
924,FALSE,FALSE,TRUE,0.945451731,0.814963714,0.99131155
925,FALSE,FALSE,TRUE,0.945451731,0.965237898,0.993751761
926,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
927,TRUE,TRUE,FALSE,0.945451731,1.036497462,1.006830049
928,FALSE,FALSE,TRUE,0.945451731,1.160299154,0.978246206
929,TRUE,FALSE,TRUE,0.945451731,0.932678252,1.001127528
930,FALSE,FALSE,TRUE,0.945451731,1.003533578,0.998518495
931,TRUE,FALSE,TRUE,0.945451731,0.898634524,0.973969482
932,FALSE,FALSE,FALSE,0.945451731,0.710849943,0.93867557
933,FALSE,FALSE,TRUE,0.945451731,1.009435452,0.985304451
934,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
935,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
936,FALSE,FALSE,TRUE,0.945451731,0.881495425,0.99548546
937,FALSE,FALSE,TRUE,0.945451731,0.961411571,0.988591515
938,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
939,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
940,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
941,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
942,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
943,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
944,FALSE,FALSE,TRUE,0.945451731,0.933547935,0.997234086
945,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
946,TRUE,TRUE,FALSE,0.945451731,1.084408991,1.001306013
947,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
948,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
949,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
950,TRUE,FALSE,TRUE,0.945451731,0.710991383,0.938645827
951,TRUE,TRUE,FALSE,0.945451731,1.024742382,1.003849543
952,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
953,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
954,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
955,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
956,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
957,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
958,TRUE,TRUE,FALSE,0.945451731,0.710622292,0.938631565
959,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
960,TRUE,FALSE,FALSE,0.945451731,1.031357883,0.995301886
961,FALSE,FALSE,TRUE,0.945451731,0.726976242,0.941123179
962,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
963,TRUE,FALSE,FALSE,0.945451731,1.031357883,0.995301886
964,FALSE,FALSE,TRUE,0.945451731,1.032722573,0.995107036
965,FALSE,FALSE,TRUE,0.945451731,1.140738548,0.991794796
966,TRUE,TRUE,FALSE,0.945451731,0.710622178,0.938631556
967,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
969,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
970,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
971,FALSE,FALSE,TRUE,0.945451731,1.005578909,0.999976648
972,TRUE,FALSE,TRUE,0.945451731,0.700407852,0.946019681
973,TRUE,TRUE,FALSE,0.945451731,0.710622178,0.938631556
974,FALSE,FALSE,TRUE,0.945451731,0.917121583,0.983150846
975,FALSE,FALSE,TRUE,0.945451731,1.024986819,0.991441741
976,FALSE,FALSE,FALSE,0.945451731,0.894256933,0.982307217
977,FALSE,FALSE,TRUE,0.945451731,0.964351083,0.99703326
978,TRUE,FALSE,FALSE,0.945451731,0.925359479,0.99892731
979,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
980,FALSE,FALSE,TRUE,0.945451731,0.937476964,0.988166741
982,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
983,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
984,FALSE,FALSE,TRUE,0.945451731,0.953480991,0.990805116
985,FALSE,FALSE,TRUE,0.945451731,0.886971909,0.959203766
986,FALSE,FALSE,TRUE,0.945451731,0.910171784,0.985198708
987,TRUE,FALSE,TRUE,0.945451731,0.957830687,0.999699916
988,FALSE,FALSE,TRUE,0.945451731,0.676385756,0.990332091
989,FALSE,FALSE,TRUE,0.945451731,0.963882377,0.998149457
990,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
991,FALSE,FALSE,TRUE,0.945451731,0.99356977,0.964229512
992,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
993,FALSE,FALSE,TRUE,0.945451731,0.690763808,0.949962679
994,FALSE,FALSE,TRUE,0.945451731,0.991711028,1.00796558
995,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
996,FALSE,FALSE,TRUE,0.945451731,1.033682035,0.96777619
997,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
998,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
999,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1.00E+03,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1001,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1002,TRUE,FALSE,TRUE,0.945451731,0.801483693,0.992344231
1003,TRUE,FALSE,TRUE,0.945451731,0.793183346,0.998993432
1004,FALSE,FALSE,TRUE,0.945451731,1.095720815,0.99457324
1005,FALSE,FALSE,TRUE,0.945451731,0.941119525,0.992217247
1006,TRUE,TRUE,FALSE,0.945451731,1.068964936,0.999920388
1008,FALSE,FALSE,TRUE,0.945451731,0.930396473,0.991459411
1009,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1010,FALSE,FALSE,TRUE,0.945451731,1.008262426,0.998674133
1011,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1012,FALSE,FALSE,TRUE,0.945451731,0.936360456,0.991691973
1013,FALSE,FALSE,TRUE,0.945451731,0.891056489,0.978827503
1014,TRUE,TRUE,FALSE,0.945451731,0.963375375,1.005768359
1015,FALSE,FALSE,FALSE,0.945451731,1.00717244,0.998837104
1016,FALSE,FALSE,TRUE,0.945451731,1.044423941,1.010561529
1017,TRUE,TRUE,FALSE,0.945451731,1.016259136,1.001863131
1018,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1019,FALSE,FALSE,TRUE,0.945451731,0.878464743,0.979916491
1020,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
1021,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1022,FALSE,FALSE,TRUE,0.945451731,0.928238679,0.996810813
1023,TRUE,FALSE,TRUE,0.945451731,0.868295115,0.972448452
1024,TRUE,FALSE,TRUE,0.945451731,0.881536634,0.979599599
1025,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1026,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1027,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1028,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
1029,FALSE,FALSE,TRUE,0.945451731,0.849136593,1.006126368
1030,TRUE,FALSE,FALSE,0.945451731,0.989294454,0.982372171
1031,FALSE,FALSE,TRUE,0.945451731,0.72817555,0.944053048
1032,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1033,FALSE,FALSE,TRUE,0.945451731,0.81867886,0.94679859
1034,FALSE,FALSE,FALSE,0.945451731,0.711327362,0.938658802
1035,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
1036,TRUE,FALSE,TRUE,0.945451731,1.119275789,0.989456489
1037,FALSE,FALSE,TRUE,0.945451731,0.860270793,0.992306064
1038,TRUE,FALSE,TRUE,0.945451731,1.050269075,0.992639768
1039,TRUE,FALSE,TRUE,0.945451731,0.762896981,0.982043245
1040,FALSE,FALSE,TRUE,0.945451731,0.978016448,0.987248332
1041,FALSE,FALSE,TRUE,0.945451731,1.077906391,0.966987204
1042,TRUE,FALSE,TRUE,0.945451731,0.864332236,0.991948681
1043,FALSE,FALSE,TRUE,0.945451731,0.847750879,0.99520757
1044,FALSE,FALSE,TRUE,0.945451731,0.841302626,0.978783471
1045,FALSE,FALSE,TRUE,0.945451731,0.977102806,0.994676665
1046,TRUE,TRUE,FALSE,0.945451731,1.033864502,1.002172651
1047,TRUE,FALSE,TRUE,0.945451731,0.620893238,0.990754685
1048,FALSE,FALSE,TRUE,0.945451731,0.724474671,0.945802368
1049,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1050,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1051,TRUE,FALSE,TRUE,0.945451731,0.854159541,0.959336191
1052,FALSE,FALSE,TRUE,0.945451731,0.995057879,1.003534995
1053,FALSE,FALSE,TRUE,0.945451731,0.930208346,0.980965043
1054,FALSE,FALSE,TRUE,0.945451731,0.842338172,0.993214491
1055,TRUE,FALSE,FALSE,0.945451731,1.078803922,0.961699088
1056,FALSE,FALSE,TRUE,0.945451731,0.972893529,0.984421906
1057,FALSE,FALSE,FALSE,0.945451731,0.708495437,0.941764317
1058,TRUE,FALSE,TRUE,0.945451731,0.795573278,0.982435626
1059,FALSE,FALSE,TRUE,0.945451731,1.006025887,0.988186644
1060,FALSE,FALSE,TRUE,0.945451731,0.710833558,0.938999973
1061,FALSE,FALSE,TRUE,0.945451731,1.007346089,1.01019128
1062,FALSE,FALSE,TRUE,0.945451731,0.968267032,0.992951801
1063,TRUE,FALSE,TRUE,0.945451731,0.799418614,1.004917011
1064,TRUE,TRUE,FALSE,0.945451731,0.990743972,1.001342181
1065,FALSE,FALSE,TRUE,0.945451731,1.029840407,0.991022243
1066,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1067,FALSE,FALSE,TRUE,0.945451731,1.042705216,1.002233731
1069,TRUE,FALSE,TRUE,0.945451731,0.926203941,0.992971589
1070,FALSE,FALSE,TRUE,0.945451731,1.041372873,0.989289072
1071,FALSE,FALSE,FALSE,0.945451731,0.926945041,0.982744345
1072,FALSE,FALSE,TRUE,0.945451731,0.834532628,0.982949595
1073,TRUE,FALSE,FALSE,0.945451731,1.024986507,0.989345407
1074,FALSE,FALSE,TRUE,0.945451731,0.957896242,0.988597701
1075,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
1076,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1077,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1078,FALSE,FALSE,TRUE,0.945451731,0.869901914,0.989250447
1079,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1080,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1081,FALSE,FALSE,FALSE,0.945451731,1.016658509,0.99543521
1082,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1083,FALSE,FALSE,TRUE,0.945451731,0.903722984,0.989703067
1084,FALSE,FALSE,TRUE,0.945451731,0.92946176,0.985342695
1085,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1086,FALSE,FALSE,TRUE,0.945451731,1.007969961,0.992003005
1087,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1088,TRUE,TRUE,FALSE,0.945451731,1.052978491,1.011302044
1089,FALSE,FALSE,TRUE,0.945451731,0.972290595,0.978604408
1090,TRUE,TRUE,FALSE,0.945451731,1.033864502,1.002172651
1091,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1092,FALSE,FALSE,TRUE,0.945451731,0.870807711,0.972456157
1093,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1094,FALSE,FALSE,TRUE,0.945451731,0.949281057,0.985290919
1095,TRUE,TRUE,FALSE,0.945451731,0.710622189,0.938631533
1096,FALSE,FALSE,FALSE,0.945451731,1.011102052,0.997450601
1097,FALSE,FALSE,FALSE,0.945451731,1.028535012,0.994990969
1098,TRUE,TRUE,FALSE,0.945451731,1.004772411,0.99919728
1099,TRUE,TRUE,FALSE,0.945451731,0.710622234,0.938631537
1100,FALSE,FALSE,TRUE,0.945451731,1.00063796,0.995587861
